date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
2023-02-15,Rift Valley,Turkana,Kalobeyei (Village 3),3.71394728310406,34.8574686795473,miscellaneous food,Sugar,KG,aggregate,Retail,KES,154.44,1.2316
2023-02-15,Rift Valley,Turkana,Kalobeyei (Village 3),3.71394728310406,34.8574686795473,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,266.67,2.1265
2023-02-15,Rift Valley,Turkana,Kalobeyei (Village 3),3.71394728310406,34.8574686795473,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,131.67,1.05
2023-02-15,Rift Valley,Turkana,Mogadishu (Kakuma),3.71708,34.850333,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,100,0.7974
2023-02-15,Rift Valley,Turkana,Mogadishu (Kakuma),3.71708,34.850333,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,70,0.5582
2023-02-15,Rift Valley,Turkana,Mogadishu (Kakuma),3.71708,34.850333,cereals and tubers,Rice,KG,aggregate,Retail,KES,170,1.3557
2023-02-15,Rift Valley,Turkana,Mogadishu (Kakuma),3.71708,34.850333,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,80,0.638
2023-02-15,Rift Valley,Turkana,Mogadishu (Kakuma),3.71708,34.850333,miscellaneous food,Sugar,KG,aggregate,Retail,KES,150,1.1962
2023-02-15,Rift Valley,Turkana,Mogadishu (Kakuma),3.71708,34.850333,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,360,2.8708
2023-02-15,Rift Valley,Turkana,Mogadishu (Kakuma),3.71708,34.850333,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,130,1.0367
2023-02-15,Rift Valley,Turkana,Mogadishu (Kakuma),3.71708,34.850333,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,20,0.1595
2023-03-15,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,104.82,0.8081
2023-03-15,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,cereals and tubers,Rice,KG,aggregate,Retail,KES,110.01,0.8482
2023-03-15,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,109.28,0.8426
2023-03-15,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,miscellaneous food,Sugar,KG,aggregate,Retail,KES,129.43,0.9979
2023-03-15,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,147.23,1.1351
2023-03-15,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,10,0.0771
2023-03-15,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,cereals and tubers,Maize,KG,aggregate,Retail,KES,50,0.3855
2023-03-15,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,101.67,0.7839
2023-03-15,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,84.51,0.6516
2023-03-15,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,cereals and tubers,Rice,KG,aggregate,Retail,KES,102.19,0.7879
2023-03-15,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,100.74,0.7767
2023-03-15,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,"meat, fish and eggs",Meat (camel),KG,aggregate,Retail,KES,489.23,3.772
2023-03-15,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,"meat, fish and eggs",Meat (goat),KG,aggregate,Retail,KES,500,3.8551
2023-03-15,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,252.41,1.9461
2023-03-15,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,150.21,1.1581
2023-03-15,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,11.61,0.0895
2023-03-15,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,77.98,0.6013
2023-03-15,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,cereals and tubers,Rice,KG,aggregate,Retail,KES,107.53,0.829
2023-03-15,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,114.99,0.8866
2023-03-15,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,"meat, fish and eggs",Meat (camel),KG,aggregate,Retail,KES,532.46,4.1053
2023-03-15,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,milk and dairy,"Milk (camel, fresh)",L,aggregate,Retail,KES,200.53,1.5461
2023-03-15,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,256.69,1.9791
2023-03-15,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,9.81,0.0757
2023-03-15,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,cereals and tubers,Maize,KG,aggregate,Retail,KES,60,0.4626
2023-03-15,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,105,0.8096
2023-03-15,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,80,0.6168
2023-03-15,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,0.0771
2023-03-15,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,265,2.0432
2023-03-15,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,150,1.1565
2023-03-15,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,cereals and tubers,Maize,KG,aggregate,Retail,KES,70,0.5397
2023-03-15,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,80,0.6168
2023-03-15,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,70,0.5397
2023-03-15,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,"meat, fish and eggs",Meat (goat),KG,aggregate,Retail,KES,550,4.2406
2023-03-15,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,80,0.6168
2023-03-15,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,260,2.0046
2023-03-15,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,140,1.0794
2023-03-15,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,20,0.1542
2023-03-15,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,cereals and tubers,Maize,KG,aggregate,Retail,KES,70,0.5397
2023-03-15,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,75,0.5783
2023-03-15,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,cereals and tubers,Rice,KG,aggregate,Retail,KES,142.5,1.0987
2023-03-15,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,miscellaneous food,Sugar,KG,aggregate,Retail,KES,172.5,1.33
2023-03-15,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,300,2.313
2023-03-15,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,135,1.0409
2023-03-15,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,cereals and tubers,Maize,KG,aggregate,Retail,KES,65,0.5012
2023-03-15,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,cereals and tubers,Rice,KG,aggregate,Retail,KES,143,1.1025
2023-03-15,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,0.0771
2023-03-15,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,miscellaneous food,Sugar,KG,aggregate,Retail,KES,180,1.3878
2023-03-15,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,350,2.6985
2023-03-15,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,120,0.9252
2023-03-15,Rift Valley,Turkana,Kalobeyei (Village 1),3.7685127183795,34.7279993724078,cereals and tubers,Maize,KG,aggregate,Retail,KES,60,0.4626
2023-03-15,Rift Valley,Turkana,Kalobeyei (Village 1),3.7685127183795,34.7279993724078,cereals and tubers,Rice,KG,aggregate,Retail,KES,120,0.9252
2023-03-15,Rift Valley,Turkana,Kalobeyei (Village 1),3.7685127183795,34.7279993724078,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,80,0.6168
2023-03-15,Rift Valley,Turkana,Kalobeyei (Village 1),3.7685127183795,34.7279993724078,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,0.0771
2023-03-15,Rift Valley,Turkana,Kalobeyei (Village 1),3.7685127183795,34.7279993724078,miscellaneous food,Sugar,KG,aggregate,Retail,KES,160,1.2336
2023-03-15,Rift Valley,Turkana,Kalobeyei (Village 1),3.7685127183795,34.7279993724078,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,150,1.1565
2023-03-15,Rift Valley,Turkana,Kalobeyei (Village 2),3.76088778488338,34.7528316825628,cereals and tubers,Maize,KG,aggregate,Retail,KES,75,0.5783
2023-03-15,Rift Valley,Turkana,Kalobeyei (Village 2),3.76088778488338,34.7528316825628,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,110,0.8481
2023-03-15,Rift Valley,Turkana,Kalobeyei (Village 2),3.76088778488338,34.7528316825628,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,115,0.8867
2023-03-15,Rift Valley,Turkana,Kalobeyei (Village 2),3.76088778488338,34.7528316825628,miscellaneous food,Sugar,KG,aggregate,Retail,KES,175,1.3493
2023-03-15,Rift Valley,Turkana,Kalobeyei (Village 2),3.76088778488338,34.7528316825628,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,280,2.1588
2023-03-15,Rift Valley,Turkana,Kalobeyei (Village 2),3.76088778488338,34.7528316825628,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,150,1.1565
2023-03-15,Rift Valley,Turkana,Kalobeyei (Village 3),3.71394728310406,34.8574686795473,cereals and tubers,Maize,KG,aggregate,Retail,KES,85,0.6554
2023-03-15,Rift Valley,Turkana,Kalobeyei (Village 3),3.71394728310406,34.8574686795473,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,115,0.8867
2023-03-15,Rift Valley,Turkana,Kalobeyei (Village 3),3.71394728310406,34.8574686795473,cereals and tubers,Rice,KG,aggregate,Retail,KES,145,1.118
2023-03-15,Rift Valley,Turkana,Kalobeyei (Village 3),3.71394728310406,34.8574686795473,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,75,0.5783
2023-03-15,Rift Valley,Turkana,Kalobeyei (Village 3),3.71394728310406,34.8574686795473,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,125,0.9638
2023-03-15,Rift Valley,Turkana,Kalobeyei (Village 3),3.71394728310406,34.8574686795473,miscellaneous food,Sugar,KG,aggregate,Retail,KES,170,1.3107
2023-03-15,Rift Valley,Turkana,Kalobeyei (Village 3),3.71394728310406,34.8574686795473,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,325,2.5058
2023-03-15,Rift Valley,Turkana,Kalobeyei (Village 3),3.71394728310406,34.8574686795473,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,120,0.9252
2023-04-15,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,110.57,0.8244
2023-04-15,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,116.78,0.8707
2023-04-15,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,miscellaneous food,Sugar,KG,aggregate,Retail,KES,149.58,1.1153
2023-04-15,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,183.02,1.3646
2023-04-15,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,10,0.0746
2023-04-15,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,cereals and tubers,Maize,KG,aggregate,Retail,KES,54.38,0.4054
2023-04-15,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,106.5,0.7941
2023-04-15,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,108.81,0.8113
2023-04-15,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,40,0.2982
2023-04-15,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,107.61,0.8023
2023-04-15,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,"meat, fish and eggs",Meat (camel),KG,aggregate,Retail,KES,492.5,3.672
2023-04-15,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,41.56,0.3098
2023-04-15,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,0.0746
2023-04-15,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,miscellaneous food,Sugar,KG,aggregate,Retail,KES,141.18,1.0526
2023-04-15,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,160.21,1.1945
2023-04-15,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,115.93,0.8644
2023-04-15,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,91.99,0.6859
2023-04-15,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,cereals and tubers,Rice,KG,aggregate,Retail,KES,113.24,0.8443
2023-04-15,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,113.93,0.8495
2023-04-15,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,"meat, fish and eggs",Meat (camel),KG,aggregate,Retail,KES,589.73,4.397
2023-04-15,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,milk and dairy,"Milk (camel, fresh)",L,aggregate,Retail,KES,222.22,1.6569
2023-04-15,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10.04,0.0748
2023-04-15,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,miscellaneous food,Sugar,KG,aggregate,Retail,KES,140.04,1.0441
2023-04-15,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,267.7,1.996
2023-04-15,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,12.72,0.0948
2023-04-15,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,cereals and tubers,Maize,KG,aggregate,Retail,KES,90,0.671
2023-04-15,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,"meat, fish and eggs",Meat (goat),KG,aggregate,Retail,KES,600,4.4735
2023-04-15,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,100,0.7456
2023-04-15,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,0.0746
2023-04-15,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,miscellaneous food,Sugar,KG,aggregate,Retail,KES,180,1.3421
2023-04-15,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,280,2.0877
2023-04-15,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,160,1.1929
2023-04-15,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,cereals and tubers,Maize,KG,aggregate,Retail,KES,70,0.5219
2023-04-15,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,110,0.8201
2023-04-15,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,90,0.671
2023-04-15,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,cereals and tubers,Rice,KG,aggregate,Retail,KES,160,1.1929
2023-04-15,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,110,0.8201
2023-04-15,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,600,4.4735
2023-04-15,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,"meat, fish and eggs",Meat (goat),KG,aggregate,Retail,KES,575,4.2871
2023-04-15,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,100,0.7456
2023-04-15,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,miscellaneous food,Salt,200 G,aggregate,Retail,KES,12.5,0.0932
2023-04-15,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,miscellaneous food,Sugar,KG,aggregate,Retail,KES,185,1.3793
2023-04-15,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,190,1.4166
2023-04-15,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,20,0.1491
2023-04-15,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,cereals and tubers,Maize,KG,aggregate,Retail,KES,70,0.5219
2023-04-15,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,100,0.7456
2023-04-15,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,cereals and tubers,Rice,KG,aggregate,Retail,KES,140,1.0438
2023-04-15,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,600,4.4735
2023-04-15,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,"meat, fish and eggs",Meat (goat),KG,aggregate,Retail,KES,600,4.4735
2023-04-15,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,100,0.7456
2023-04-15,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,0.0746
2023-04-15,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,miscellaneous food,Sugar,KG,aggregate,Retail,KES,180,1.3421
2023-04-15,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,300,2.2368
2023-04-15,Rift Valley,Turkana,Mogadishu (Kakuma),3.71708,34.850333,cereals and tubers,Maize,KG,aggregate,Retail,KES,87.5,0.6524
2023-04-15,Rift Valley,Turkana,Mogadishu (Kakuma),3.71708,34.850333,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,100,0.7456
2023-04-15,Rift Valley,Turkana,Mogadishu (Kakuma),3.71708,34.850333,cereals and tubers,Rice,KG,aggregate,Retail,KES,160,1.1929
2023-04-15,Rift Valley,Turkana,Mogadishu (Kakuma),3.71708,34.850333,"meat, fish and eggs",Meat (camel),KG,aggregate,Retail,KES,450,3.3552
2023-04-15,Rift Valley,Turkana,Mogadishu (Kakuma),3.71708,34.850333,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,80,0.5965
2023-04-15,Rift Valley,Turkana,Mogadishu (Kakuma),3.71708,34.850333,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,20,0.1491
2023-05-15,North Eastern,Garissa,Dadaab town,0.056303,40.307342,cereals and tubers,Rice,KG,aggregate,Retail,KES,135,0.9854
2023-05-15,North Eastern,Garissa,Dadaab town,0.056303,40.307342,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,115,0.8394
2023-05-15,North Eastern,Garissa,Dadaab town,0.056303,40.307342,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,290,2.1168
2023-05-15,North Eastern,Garissa,Dadaab town,0.056303,40.307342,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,170,1.2409
2023-05-15,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,114.99,0.8393
2023-05-15,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,99.85,0.7289
2023-05-15,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,cereals and tubers,Rice,KG,aggregate,Retail,KES,117.36,0.8567
2023-05-15,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,0.073
2023-05-15,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,miscellaneous food,Sugar,KG,aggregate,Retail,KES,156.2,1.1401
2023-05-15,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,256.19,1.87
2023-05-15,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,193.1,1.4095
2023-05-15,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,10,0.073
2023-05-15,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,cereals and tubers,Maize,KG,aggregate,Retail,KES,50,0.365
2023-05-15,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,110.26,0.8048
2023-05-15,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,50,0.365
2023-05-15,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,110.99,0.8102
2023-05-15,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,"meat, fish and eggs",Meat (camel),KG,aggregate,Retail,KES,490.42,3.5797
2023-05-15,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,40,0.292
2023-05-15,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,miscellaneous food,Sugar,KG,aggregate,Retail,KES,156.51,1.1424
2023-05-15,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,283,2.0657
